JobId,UserId,GroupId,Name,JobState,Partition,TimeLimit,StartTime,EndTime,NodeList,NodeCnt,ProcCnt,WorkDir,ReservationName,Tres,Account,QOS,WcKey,Cluster,SubmitTime,EligibleTime,DerivedExitCode,ExitCode
97,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:34:21,2024-02-02T16:36:05,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:12,2024-02-02T16:33:12,0:0,0:0
98,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:34:21,2024-02-02T16:36:06,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:12,2024-02-02T16:33:12,0:0,0:0
99,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:34:26,2024-02-02T16:36:24,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:12,2024-02-02T16:33:12,0:0,0:0
101,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:34:43,2024-02-02T16:37:08,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:13,2024-02-02T16:33:13,0:0,0:0
102,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:34:45,2024-02-02T16:37:10,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:14,2024-02-02T16:33:14,0:0,0:0
100,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:34:43,2024-02-02T16:37:11,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:13,2024-02-02T16:33:13,0:0,0:0
103,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:34:48,2024-02-02T16:37:15,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:14,2024-02-02T16:33:14,0:0,0:0
104,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:34:57,2024-02-02T16:37:24,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:15,2024-02-02T16:33:15,0:0,0:0
105,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:34:58,2024-02-02T16:37:25,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:15,2024-02-02T16:33:15,0:0,0:0
106,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:35:00,2024-02-02T16:37:41,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:16,2024-02-02T16:33:16,0:0,0:0
107,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:35:01,2024-02-02T16:37:43,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:16,2024-02-02T16:33:16,0:0,0:0
109,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:35:54,2024-02-02T16:38:49,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:17,2024-02-02T16:33:17,0:0,0:0
110,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:35:56,2024-02-02T16:39:06,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:17,2024-02-02T16:33:17,0:0,0:0
108,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:35:52,2024-02-02T16:39:11,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:17,2024-02-02T16:33:17,0:0,0:0
113,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:36:06,2024-02-02T16:39:33,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:19,2024-02-02T16:33:19,0:0,0:0
112,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:35:57,2024-02-02T16:39:39,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:18,2024-02-02T16:33:18,0:0,0:0
111,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:35:56,2024-02-02T16:39:48,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:18,2024-02-02T16:33:18,0:0,0:0
114,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:36:06,2024-02-02T16:39:54,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:19,2024-02-02T16:33:19,0:0,0:0
115,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:36:24,2024-02-02T16:40:11,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:20,2024-02-02T16:33:20,0:0,0:0
118,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:37:11,2024-02-02T16:41:01,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:21,2024-02-02T16:33:21,0:0,0:0
117,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:37:10,2024-02-02T16:41:01,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:21,2024-02-02T16:33:21,0:0,0:0
119,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:37:15,2024-02-02T16:41:01,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:22,2024-02-02T16:33:22,0:0,0:0
116,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:37:08,2024-02-02T16:41:02,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:20,2024-02-02T16:33:20,0:0,0:0
120,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:37:24,2024-02-02T16:41:21,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:22,2024-02-02T16:33:22,0:0,0:0
121,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:37:25,2024-02-02T16:41:25,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:23,2024-02-02T16:33:23,0:0,0:0
123,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:37:43,2024-02-02T16:41:58,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:24,2024-02-02T16:33:24,0:0,0:0
122,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:37:42,2024-02-02T16:42:03,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:23,2024-02-02T16:33:23,0:0,0:0
124,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:38:49,2024-02-02T16:42:32,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:24,2024-02-02T16:33:24,0:0,0:0
125,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:39:06,2024-02-02T16:42:38,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:25,2024-02-02T16:33:25,0:0,0:0
126,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:39:11,2024-02-02T16:42:41,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:25,2024-02-02T16:33:25,0:0,0:0
128,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:39:40,2024-02-02T16:43:09,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:27,2024-02-02T16:33:27,0:0,0:0
127,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:39:33,2024-02-02T16:43:16,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:26,2024-02-02T16:33:26,0:0,0:0
131,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:40:11,2024-02-02T16:43:31,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:28,2024-02-02T16:33:28,0:0,0:0
129,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:39:48,2024-02-02T16:43:38,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:27,2024-02-02T16:33:27,0:0,0:0
130,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:39:54,2024-02-02T16:43:41,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:28,2024-02-02T16:33:28,0:0,0:0
148,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:43:38,2024-02-02T16:44:50,compute01,1,1,/home/licia/scratch,,"cpu=1,mem=50M,node=1,billing=1",,,,unknown,2024-02-02T16:37:41,2024-02-02T16:37:41,0:0,0:0
133,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:41:01,2024-02-02T16:45:03,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:29,2024-02-02T16:33:29,0:0,0:0
135,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:41:02,2024-02-02T16:45:03,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:30,2024-02-02T16:33:30,0:0,0:0
134,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:41:01,2024-02-02T16:45:04,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:30,2024-02-02T16:33:30,0:0,0:0
132,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:41:01,2024-02-02T16:45:12,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:29,2024-02-02T16:33:29,0:0,0:0
140,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:42:32,2024-02-02T16:45:16,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:34,2024-02-02T16:33:34,0:0,0:0
136,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:41:21,2024-02-02T16:45:16,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:31,2024-02-02T16:33:31,0:0,0:0
141,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:42:38,2024-02-02T16:45:17,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:34,2024-02-02T16:33:34,0:0,0:0
137,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:41:25,2024-02-02T16:45:25,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:31,2024-02-02T16:33:31,0:0,0:0
143,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:43:09,2024-02-02T16:45:34,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:35,2024-02-02T16:33:35,0:0,0:0
139,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:42:04,2024-02-02T16:45:37,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:33,2024-02-02T16:33:33,0:0,0:0
138,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:41:58,2024-02-02T16:45:40,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:33,2024-02-02T16:33:33,0:0,0:0
142,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:42:41,2024-02-02T16:45:43,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:35,2024-02-02T16:33:35,0:0,0:0
147,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:43:38,2024-02-02T16:45:45,compute00,1,1,/home/licia/scratch,,"cpu=1,mem=500M,node=1,billing=1",,,,unknown,2024-02-02T16:36:59,2024-02-02T16:36:59,0:0,0:0
145,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:43:31,2024-02-02T16:45:49,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:37,2024-02-02T16:33:37,0:0,0:0
144,licia(1001),licia(1001),loop_serial,COMPLETED,normal,1440,2024-02-02T16:43:16,2024-02-02T16:45:57,compute[00-03],4,4,/home/licia/scratch,,"cpu=4,mem=2000M,node=4,billing=4",,,,unknown,2024-02-02T16:33:36,2024-02-02T16:33:36,0:0,0:0
149,licia(1001),licia(1001),hello_world,FAILED,normal,1440,2024-02-09T07:22:37,2024-02-09T07:22:37,compute00,1,1,/home/licia/slurm_pratica,,"cpu=1,mem=500M,node=1,billing=1",,,,unknown,2024-02-09T07:22:37,2024-02-09T07:22:37,0:0,0:53
150,licia(1001),licia(1001),hello_world,FAILED,normal,1440,2024-02-09T07:22:50,2024-02-09T07:22:50,compute00,1,1,/home/licia/slurm_pratica,,"cpu=1,mem=500M,node=1,billing=1",,,,unknown,2024-02-09T07:22:50,2024-02-09T07:22:50,0:0,0:53
151,licia(1001),licia(1001),hello_world,COMPLETED,normal,1440,2024-02-09T07:28:26,2024-02-09T07:28:36,compute[00-02],3,3,/home/licia/scratch,,"cpu=3,mem=42000M,node=3,billing=3",,,,unknown,2024-02-09T07:28:26,2024-02-09T07:28:26,0:0,0:0
152,licia(1001),licia(1001),hello_world,COMPLETED,normal,1440,2024-02-09T07:32:29,2024-02-09T07:32:39,compute[00-02],3,3,/home/licia/scratch,,"cpu=3,mem=42000M,node=3,billing=3",,,,unknown,2024-02-09T07:32:28,2024-02-09T07:32:28,0:0,0:0
153,licia(1001),licia(1001),hello_world,COMPLETED,normal,1440,2024-02-09T07:32:39,2024-02-09T07:32:49,compute[00-02],3,3,/home/licia/scratch,,"cpu=3,mem=42000M,node=3,billing=3",,,,unknown,2024-02-09T07:32:29,2024-02-09T07:32:29,0:0,0:0
154,licia(1001),licia(1001),hello_world,COMPLETED,normal,1440,2024-02-09T07:32:49,2024-02-09T07:32:59,compute[00-02],3,3,/home/licia/scratch,,"cpu=3,mem=42000M,node=3,billing=3",,,,unknown,2024-02-09T07:32:29,2024-02-09T07:32:29,0:0,0:0
155,licia(1001),licia(1001),hello_world,COMPLETED,normal,1440,2024-02-09T07:32:59,2024-02-09T07:33:09,compute[00-02],3,3,/home/licia/scratch,,"cpu=3,mem=42000M,node=3,billing=3",,,,unknown,2024-02-09T07:32:30,2024-02-09T07:32:30,0:0,0:0
156,licia(1001),licia(1001),hello_world,COMPLETED,normal,1440,2024-02-09T07:33:09,2024-02-09T07:33:19,compute[00-02],3,3,/home/licia/scratch,,"cpu=3,mem=42000M,node=3,billing=3",,,,unknown,2024-02-09T07:32:30,2024-02-09T07:32:30,0:0,0:0
157,licia(1001),licia(1001),hello_world,COMPLETED,normal,1440,2024-02-09T07:33:19,2024-02-09T07:33:29,compute[00-02],3,3,/home/licia/scratch,,"cpu=3,mem=42000M,node=3,billing=3",,,,unknown,2024-02-09T07:32:31,2024-02-09T07:32:31,0:0,0:0
158,licia(1001),licia(1001),hello_world,COMPLETED,normal,1440,2024-02-09T07:33:30,2024-02-09T07:33:40,compute[00-02],3,3,/home/licia/scratch,,"cpu=3,mem=42000M,node=3,billing=3",,,,unknown,2024-02-09T07:32:31,2024-02-09T07:32:31,0:0,0:0
159,licia(1001),licia(1001),hello_world,COMPLETED,normal,1440,2024-02-09T07:33:40,2024-02-09T07:33:50,compute[00-02],3,3,/home/licia/scratch,,"cpu=3,mem=42000M,node=3,billing=3",,,,unknown,2024-02-09T07:32:32,2024-02-09T07:32:32,0:0,0:0
160,licia(1001),licia(1001),hello_world,COMPLETED,normal,1440,2024-02-09T07:33:50,2024-02-09T07:34:00,compute[00-02],3,3,/home/licia/scratch,,"cpu=3,mem=42000M,node=3,billing=3",,,,unknown,2024-02-09T07:32:32,2024-02-09T07:32:32,0:0,0:0
161,licia(1001),licia(1001),hello_world,COMPLETED,normal,1440,2024-02-09T07:34:00,2024-02-09T07:34:10,compute[00-02],3,3,/home/licia/scratch,,"cpu=3,mem=42000M,node=3,billing=3",,,,unknown,2024-02-09T07:32:33,2024-02-09T07:32:33,0:0,0:0
162,licia(1001),licia(1001),hello_world,COMPLETED,normal,1440,2024-02-09T07:34:10,2024-02-09T07:34:20,compute[00-02],3,3,/home/licia/scratch,,"cpu=3,mem=42000M,node=3,billing=3",,,,unknown,2024-02-09T07:32:33,2024-02-09T07:32:33,0:0,0:0
163,licia(1001),licia(1001),hello_world,COMPLETED,normal,1440,2024-02-09T07:34:20,2024-02-09T07:34:30,compute[00-02],3,3,/home/licia/scratch,,"cpu=3,mem=42000M,node=3,billing=3",,,,unknown,2024-02-09T07:32:34,2024-02-09T07:32:34,0:0,0:0
164,licia(1001),licia(1001),hello_world,COMPLETED,normal,1440,2024-02-09T07:34:30,2024-02-09T07:34:40,compute[00-02],3,3,/home/licia/scratch,,"cpu=3,mem=42000M,node=3,billing=3",,,,unknown,2024-02-09T07:32:35,2024-02-09T07:32:35,0:0,0:0
165,licia(1001),licia(1001),hello_world,COMPLETED,normal,1440,2024-02-09T07:34:40,2024-02-09T07:34:50,compute[00-02],3,3,/home/licia/scratch,,"cpu=3,mem=42000M,node=3,billing=3",,,,unknown,2024-02-09T07:32:35,2024-02-09T07:32:35,0:0,0:0
166,licia(1001),licia(1001),hello_world,COMPLETED,normal,1440,2024-02-09T07:34:51,2024-02-09T07:35:01,compute[00-02],3,3,/home/licia/scratch,,"cpu=3,mem=42000M,node=3,billing=3",,,,unknown,2024-02-09T07:32:36,2024-02-09T07:32:36,0:0,0:0
167,licia(1001),licia(1001),hello_world,COMPLETED,normal,1440,2024-02-09T07:35:01,2024-02-09T07:35:11,compute[00-02],3,3,/home/licia/scratch,,"cpu=3,mem=42000M,node=3,billing=3",,,,unknown,2024-02-09T07:32:36,2024-02-09T07:32:36,0:0,0:0
168,licia(1001),licia(1001),hello_world,COMPLETED,normal,1440,2024-02-09T07:35:11,2024-02-09T07:35:21,compute[00-02],3,3,/home/licia/scratch,,"cpu=3,mem=42000M,node=3,billing=3",,,,unknown,2024-02-09T07:32:37,2024-02-09T07:32:37,0:0,0:0
169,licia(1001),licia(1001),hello_world,COMPLETED,normal,1440,2024-02-09T07:35:21,2024-02-09T07:35:31,compute[00-02],3,3,/home/licia/scratch,,"cpu=3,mem=42000M,node=3,billing=3",,,,unknown,2024-02-09T07:32:37,2024-02-09T07:32:37,0:0,0:0
170,licia(1001),licia(1001),hello_world,COMPLETED,normal,1440,2024-02-09T07:35:31,2024-02-09T07:35:41,compute[00-02],3,3,/home/licia/scratch,,"cpu=3,mem=42000M,node=3,billing=3",,,,unknown,2024-02-09T07:32:38,2024-02-09T07:32:38,0:0,0:0
171,licia(1001),licia(1001),hello_world,FAILED,normal,1440,2024-02-09T13:21:55,2024-02-09T13:21:55,compute00,1,1,/home/licia/slurm_pratica,,"cpu=1,mem=500M,node=1,billing=1",,,,unknown,2024-02-09T13:21:55,2024-02-09T13:21:55,0:0,0:53
172,licia(1001),licia(1001),hello_world,FAILED,normal,1440,2024-02-09T13:22:39,2024-02-09T13:22:39,compute00,1,1,/home/licia/slurm_pratica,,"cpu=1,mem=500M,node=1,billing=1",,,,unknown,2024-02-09T13:22:39,2024-02-09T13:22:39,0:0,0:53
175,licia(1001),licia(1001),hello_world,FAILED,normal,1440,2024-02-09T13:22:42,2024-02-09T13:22:42,compute00,1,1,/home/licia/slurm_pratica,,"cpu=1,mem=500M,node=1,billing=1",,,,unknown,2024-02-09T13:22:41,2024-02-09T13:22:41,0:0,0:53
174,licia(1001),licia(1001),hello_world,FAILED,normal,1440,2024-02-09T13:22:42,2024-02-09T13:22:42,compute00,1,1,/home/licia/slurm_pratica,,"cpu=1,mem=500M,node=1,billing=1",,,,unknown,2024-02-09T13:22:40,2024-02-09T13:22:40,0:0,0:53
176,licia(1001),licia(1001),hello_world,FAILED,normal,1440,2024-02-09T13:22:42,2024-02-09T13:22:42,compute00,1,1,/home/licia/slurm_pratica,,"cpu=1,mem=500M,node=1,billing=1",,,,unknown,2024-02-09T13:22:41,2024-02-09T13:22:41,0:0,0:53
173,licia(1001),licia(1001),hello_world,FAILED,normal,1440,2024-02-09T13:22:42,2024-02-09T13:22:42,compute00,1,1,/home/licia/slurm_pratica,,"cpu=1,mem=500M,node=1,billing=1",,,,unknown,2024-02-09T13:22:40,2024-02-09T13:22:40,0:0,0:53
177,licia(1001),licia(1001),hello_world,COMPLETED,normal,1440,2024-02-09T13:24:57,2024-02-09T13:25:07,compute[00-02],3,3,/home/licia/scratch,,"cpu=3,mem=42000M,node=3,billing=3",,,,unknown,2024-02-09T13:24:57,2024-02-09T13:24:57,0:0,0:0
178,licia(1001),licia(1001),hello_world,COMPLETED,normal,1440,2024-02-09T13:26:12,2024-02-09T13:26:23,compute[00-02],3,3,/home/licia/scratch,,"cpu=3,mem=42000M,node=3,billing=3",,,,unknown,2024-02-09T13:26:12,2024-02-09T13:26:12,0:0,0:0
179,licia(1001),licia(1001),hello_world,COMPLETED,normal,1440,2024-02-09T13:26:23,2024-02-09T13:26:33,compute[00-02],3,3,/home/licia/scratch,,"cpu=3,mem=42000M,node=3,billing=3",,,,unknown,2024-02-09T13:26:13,2024-02-09T13:26:13,0:0,0:0
180,licia(1001),licia(1001),hello_world,COMPLETED,normal,1440,2024-02-09T13:26:44,2024-02-09T13:26:54,compute[00-02],3,3,/home/licia/scratch,,"cpu=3,mem=42000M,node=3,billing=3",,,,unknown,2024-02-09T13:26:43,2024-02-09T13:26:43,0:0,0:0
181,licia(1001),licia(1001),hello_world,COMPLETED,normal,1440,2024-02-09T13:26:54,2024-02-09T13:27:04,compute[00-02],3,3,/home/licia/scratch,,"cpu=3,mem=42000M,node=3,billing=3",,,,unknown,2024-02-09T13:26:44,2024-02-09T13:26:44,0:0,0:0
182,licia(1001),licia(1001),hello_world,COMPLETED,normal,1440,2024-02-09T13:27:04,2024-02-09T13:27:14,compute[00-02],3,3,/home/licia/scratch,,"cpu=3,mem=42000M,node=3,billing=3",,,,unknown,2024-02-09T13:26:44,2024-02-09T13:26:44,0:0,0:0
183,licia(1001),licia(1001),hello_world,COMPLETED,normal,1440,2024-02-09T13:27:14,2024-02-09T13:27:24,compute[00-02],3,3,/home/licia/scratch,,"cpu=3,mem=42000M,node=3,billing=3",,,,unknown,2024-02-09T13:26:44,2024-02-09T13:26:44,0:0,0:0
184,licia(1001),licia(1001),hello_world,COMPLETED,normal,1440,2024-02-09T13:27:24,2024-02-09T13:27:34,compute[00-02],3,3,/home/licia/scratch,,"cpu=3,mem=42000M,node=3,billing=3",,,,unknown,2024-02-09T13:26:45,2024-02-09T13:26:45,0:0,0:0
185,licia(1001),licia(1001),hello_world,COMPLETED,normal,1440,2024-02-09T13:27:34,2024-02-09T13:27:44,compute[00-02],3,3,/home/licia/scratch,,"cpu=3,mem=42000M,node=3,billing=3",,,,unknown,2024-02-09T13:26:45,2024-02-09T13:26:45,0:0,0:0
186,licia(1001),licia(1001),hello_world,COMPLETED,normal,1440,2024-02-09T13:27:44,2024-02-09T13:27:54,compute[00-02],3,3,/home/licia/scratch,,"cpu=3,mem=42000M,node=3,billing=3",,,,unknown,2024-02-09T13:26:45,2024-02-09T13:26:45,0:0,0:0
187,licia(1001),licia(1001),hello_world,COMPLETED,normal,1440,2024-02-09T13:27:55,2024-02-09T13:28:05,compute[00-02],3,3,/home/licia/scratch,,"cpu=3,mem=42000M,node=3,billing=3",,,,unknown,2024-02-09T13:26:46,2024-02-09T13:26:46,0:0,0:0
188,licia(1001),licia(1001),hello_world,COMPLETED,normal,1440,2024-02-09T13:28:05,2024-02-09T13:28:15,compute[00-02],3,3,/home/licia/scratch,,"cpu=3,mem=42000M,node=3,billing=3",,,,unknown,2024-02-09T13:26:46,2024-02-09T13:26:46,0:0,0:0
189,licia(1001),licia(1001),hello_world,COMPLETED,normal,1440,2024-02-09T13:28:15,2024-02-09T13:28:25,compute[00-02],3,3,/home/licia/scratch,,"cpu=3,mem=42000M,node=3,billing=3",,,,unknown,2024-02-09T13:26:47,2024-02-09T13:26:47,0:0,0:0
190,licia(1001),licia(1001),hello_world,COMPLETED,normal,1440,2024-02-09T13:28:25,2024-02-09T13:28:35,compute[00-02],3,3,/home/licia/scratch,,"cpu=3,mem=42000M,node=3,billing=3",,,,unknown,2024-02-09T13:26:47,2024-02-09T13:26:47,0:0,0:0
191,michel(1041),michel(1041),bash,COMPLETED,normal,20,2024-02-20T06:51:17,2024-02-20T06:51:37,compute00,1,1,/home/michel/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-02-20T06:51:17,2024-02-20T06:51:17,0:0,0:0
192,michel(1041),michel(1041),bash,COMPLETED,normal,20,2024-02-20T06:51:45,2024-02-20T06:52:26,compute00,1,1,/home/michel/scratch,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-02-20T06:51:45,2024-02-20T06:51:45,0:0,0:0
193,michel(1041),michel(1041),bash,FAILED,normal,20,2024-02-20T06:52:35,2024-02-20T06:52:47,compute00,1,1,/home/michel,,"cpu=1,mem=14000M,node=1,billing=1",,,,unknown,2024-02-20T06:52:35,2024-02-20T06:52:35,0:0,127:0
